2.270734170451760292e-03,-2.639501588419079781e-03,5.035072192549705505e-02,2.230988614335127629e-12,2.599240787881651471e-11,1.570743173360824585e-01,-2.010203559166257037e-09,-8.169022680526438762e-10,-2.328625321388244629e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.058935284614562988e-02,2.222436210758127473e-12,2.618916541963223210e-11,1.580652147531509399e-01,-2.010723809675596385e-09,-8.261619721672275318e-10,-2.343315631151199341e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.090418830513954163e-02,2.210676520314480697e-12,2.644818912489466101e-11,1.593669950962066650e-01,-2.011355970665817949e-09,-8.383616578733210645e-10,-2.362614870071411133e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.122007802128791809e-02,2.198337865910726663e-12,2.670744181365591885e-11,1.606668531894683838e-01,-2.011930400058759005e-09,-8.505829374172435564e-10,-2.381885349750518799e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.154038593173027039e-02,2.185278217062269768e-12,2.696968343096628473e-11,1.619786024093627930e-01,-2.012451982835727904e-09,-8.629558734263298447e-10,-2.401331663131713867e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.193563550710678101e-02,2.168410850184043781e-12,2.729238883503182223e-11,1.635885089635848999e-01,-2.013014199775398083e-09,-8.781967930637790687e-10,-2.425198554992675781e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.218351632356643677e-02,2.157410968622874847e-12,2.749428809623033487e-11,1.645933687686920166e-01,-2.013321509508614326e-09,-8.877406587615155331e-10,-2.440095692873001099e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.251068994402885437e-02,2.142399105342640553e-12,2.776020212313934366e-11,1.659140884876251221e-01,-2.013674560430445126e-09,-9.003202627866357943e-10,-2.459675073623657227e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.284973233938217163e-02,2.126255768675200386e-12,2.803508640514262851e-11,1.672760695219039917e-01,-2.013979427673007194e-09,-9.133365730384923609e-10,-2.479866594076156616e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.317322537302970886e-02,2.110300432664469206e-12,2.829673301230073434e-11,1.685693711042404175e-01,-2.014213462686598177e-09,-9.257372646231942781e-10,-2.499040216207504272e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.358320474624633789e-02,2.089308543881673863e-12,2.862745977771918859e-11,1.701999455690383911e-01,-2.014431510488634558e-09,-9.414274915187093029e-10,-2.523212730884552002e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.384238809347152710e-02,2.075598156889291168e-12,2.883604292847063988e-11,1.712258905172348022e-01,-2.014524547178098146e-09,-9.513322352106001745e-10,-2.538422346115112305e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.809678882360458374e-02,1.803517296443402085e-12,3.220821526150885461e-11,1.875616014003753662e-01,-2.011609767649247260e-09,-1.112447467477295504e-09,-2.780599296092987061e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.847022682428359985e-02,1.775543254090017342e-12,3.249982921671445979e-11,1.889528334140777588e-01,-2.010987820710852247e-09,-1.126468363032984144e-09,-2.801224589347839355e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.893035978078842163e-02,1.740194685399820695e-12,3.285823696463907595e-11,1.906582117080688477e-01,-2.010148936193445479e-09,-1.143720562701844301e-09,-2.826506495475769043e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.923343822360038757e-02,1.716384738330301030e-12,3.309376384041939900e-11,1.917762607336044312e-01,-2.009552080295406995e-09,-1.155069706548772501e-09,-2.843081653118133545e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.960161238908767700e-02,1.686903438116726939e-12,3.337930626345908536e-11,1.931288242340087891e-01,-2.008781585516317136e-09,-1.168841246013130331e-09,-2.863133549690246582e-01
2.270734170451760292e-03,-2.639501588419079781e-03,5.998573452234268188e-02,1.655494968541559864e-12,3.367654419217380735e-11,1.945335566997528076e-01,-2.007924715385911441e-09,-1.183191877807132641e-09,-2.883958816528320312e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.037002801895141602e-02,1.623414402039669024e-12,3.397324782605792848e-11,1.959324479103088379e-01,-2.007014554550323737e-09,-1.197531518393191163e-09,-2.904697060585021973e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.084861606359481812e-02,1.582545834828696929e-12,3.434182452299872068e-11,1.976656168699264526e-01,-2.005808852345580817e-09,-1.215366030038467215e-09,-2.930391728878021240e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.115182116627693176e-02,1.556132718343039567e-12,3.457480829416326173e-11,1.987585872411727905e-01,-2.005004162697332504e-09,-1.226651780150689319e-09,-2.946594655513763428e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.154520437121391296e-02,1.521264451215253999e-12,3.487648711497648435e-11,2.001708596944808960e-01,-2.003913701642545675e-09,-1.241278635433218369e-09,-2.967531681060791016e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.194330006837844849e-02,1.485292466275878187e-12,3.518109761846410777e-11,2.015934586524963379e-01,-2.002757515384701037e-09,-1.256063475452151579e-09,-2.988621592521667480e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.234460696578025818e-02,1.448337326806492520e-12,3.548747407045027558e-11,2.030209451913833618e-01,-2.001539822771292165e-09,-1.270950567011652765e-09,-3.009783923625946045e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.283811479806900024e-02,1.401942906383013554e-12,3.586331231986150669e-11,2.047674506902694702e-01,-1.999971521726706669e-09,-1.289235385115716781e-09,-3.035676181316375732e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.314943730831146240e-02,1.372141007587035499e-12,3.609988349917436778e-11,2.058641910552978516e-01,-1.998943011116693924e-09,-1.300757390687579118e-09,-3.051935434341430664e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.355764716863632202e-02,1.332442186099958015e-12,3.640946572014414073e-11,2.072964161634445190e-01,-1.997548126908554877e-09,-1.315850317595845809e-09,-3.073168098926544189e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.396988034248352051e-02,1.291638562599117801e-12,3.672141063448819409e-11,2.087361812591552734e-01,-1.996088849764987572e-09,-1.331075472066345355e-09,-3.094512522220611572e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.438456475734710693e-02,1.249873143351065696e-12,3.703452128300810386e-11,2.101778388023376465e-01,-1.994569176488880657e-09,-1.346375122501797250e-09,-3.115885555744171143e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.489744782447814941e-02,1.197227104780818063e-12,3.742081297608557122e-11,2.119518667459487915e-01,-1.992619846902243808e-09,-1.365275448250713453e-09,-3.142185211181640625e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.522089987993240356e-02,1.163465591230705698e-12,3.766391018511505706e-11,2.130655646324157715e-01,-1.991351084029702179e-09,-1.377182590189818256e-09,-3.158695697784423828e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.564334779977798462e-02,1.118722519136139404e-12,3.798078518357783651e-11,2.145142853260040283e-01,-1.989650444400581364e-09,-1.392720383464052247e-09,-3.180173039436340332e-01
2.270734170451760292e-03,-2.639501588419079781e-03,6.608349829912185669e-02,1.071325428543545843e-12,3.831020917166583217e-11,2.160167396068572998e-01,-1.987824793658887756e-09,-1.408892225107649665e-09,-3.202446699142456055e-01
